split,scope,episode_id,label_category,anomaly_type,sensors,stations,cluster,start_utc,end_utc,affected_rows,random_seed,description,i10_domain,i10_lane,i10_seed,severity,stream_action
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0028,sensor_fault,multi_sensor_failure,"temperature,pressure,humidity",42705699999,,2022-01-12T09:00:00Z,2022-01-13T17:00:00Z,64,26083,All primary sensors remain constant across the episode.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0029,sensor_fault,scaling_error,pressure,43284099999,,2022-05-31T02:30:00Z,2022-05-31T02:30:00Z,1,26083,Pressure is multiplied by scaling factor 10.,india,operational,26083,high,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0030,sensor_fault,multi_sensor_failure,"temperature,pressure,humidity",43128599999,,2022-08-19T20:30:00Z,2022-08-21T06:00:00Z,64,26083,All primary sensors remain constant across the episode.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0031,sensor_fault,frozen_sensor,temperature,42182099999,,2022-08-11T15:00:00Z,2022-08-12T18:00:00Z,10,26083,Temperature frozen at 28.60 for the episode.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0032,sensor_fault,bias,pressure,43302599999,,2022-04-11T11:00:00Z,2022-04-12T09:30:00Z,29,26083,Constant pressure bias of 8.20 across a contiguous episode.,india,operational,26083,high,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0033,sensor_fault,sudden_drop,humidity,43128599999,,2022-06-19T22:00:00Z,2022-06-19T22:00:00Z,1,26083,Single-reading humidity drop of 66.93.,india,operational,26083,low,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0034,sensor_fault,sudden_drop,humidity,43329099999,,2022-05-17T12:00:00Z,2022-05-17T12:00:00Z,1,26083,Single-reading humidity drop of 31.82.,india,operational,26083,high,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0035,sensor_fault,drift,temperature,42182099999,,2022-09-14T21:00:00Z,2022-09-16T21:00:00Z,17,26083,Gradual temperature drift ending at 7.22 from baseline.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0036,sensor_fault,spike,pressure,43302599999,,2022-06-02T00:00:00Z,2022-06-02T00:00:00Z,1,26083,Single-reading pressure spike of -23.91.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0037,sensor_fault,duplicate_packet,communication,43275099999,,2022-11-04T09:00:00Z,2022-11-04T09:00:00Z,1,26083,Selected station records are emitted twice by the replay engine.,india,operational,26083,medium,duplicate
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0038,sensor_fault,frozen_sensor,temperature,43279099999,,2022-12-09T19:30:00Z,2022-12-10T08:00:00Z,24,26083,Temperature frozen at 25.00 for the episode.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0039,sensor_fault,timestamp_error,timestamp,43128099999,,2022-11-25T03:30:00Z,2022-11-25T03:30:00Z,1,26083,Selected timestamps are shifted by 7200 seconds.,india,operational,26083,low,timestamp_shift
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0040,sensor_fault,unit_error,temperature,42348099999,,2022-11-15T17:30:00Z,2022-11-15T17:30:00Z,1,26083,Celsius temperature is interpreted and emitted as Fahrenheit.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0041,sensor_fault,drift,humidity,43302599999,,2022-11-17T14:00:00Z,2022-11-18T18:00:00Z,36,26083,Gradual humidity drift ending at -33.78 from baseline.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0042,sensor_fault,noise,humidity,42348099999,,2022-10-26T20:30:00Z,2022-10-27T02:30:00Z,13,26083,Excessive zero-mean humidity noise with sigma 15.96.,india,operational,26083,low,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0043,sensor_fault,drift,humidity,43213099999,,2022-12-01T18:00:00Z,2022-12-04T06:00:00Z,21,26083,Gradual humidity drift ending at -19.30 from baseline.,india,operational,26083,low,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0044,sensor_fault,communication_corruption,"temperature,pressure,humidity",42348099999,,2022-01-18T06:30:00Z,2022-01-18T06:30:00Z,1,26083,Communication corruption replaces all primary values with implausible numbers.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0045,sensor_fault,frozen_sensor,pressure,42361099999,,2022-02-22T18:00:00Z,2022-02-24T00:00:00Z,11,26083,Pressure frozen at 1011.60 for the episode.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0046,sensor_fault,communication_corruption,"temperature,pressure,humidity",43278099999,,2022-06-26T15:00:00Z,2022-06-26T15:00:00Z,1,26083,Communication corruption replaces all primary values with implausible numbers.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0047,sensor_fault,noise,humidity,42348099999,,2022-09-20T09:00:00Z,2022-09-21T08:00:00Z,49,26083,Excessive zero-mean humidity noise with sigma 30.21.,india,operational,26083,high,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0048,sensor_fault,spike,humidity,43321099999,,2022-03-18T01:30:00Z,2022-03-18T01:30:00Z,1,26083,Single-reading humidity spike of 75.39.,india,operational,26083,high,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0049,sensor_fault,duplicate_packet,communication,42348099999,,2022-10-02T15:30:00Z,2022-10-02T15:30:00Z,1,26083,Selected station records are emitted twice by the replay engine.,india,operational,26083,medium,duplicate
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0050,sensor_fault,drift,pressure,43321099999,,2022-11-24T05:30:00Z,2022-11-25T14:30:00Z,66,26083,Gradual pressure drift ending at 23.00 from baseline.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0051,sensor_fault,spike,pressure,43284099999,,2022-07-16T22:00:00Z,2022-07-16T22:00:00Z,1,26083,Single-reading pressure spike of -21.96.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0052,sensor_fault,sudden_drop,temperature,42705699999,,2022-11-23T11:30:00Z,2022-11-23T11:30:00Z,1,26083,Single-reading temperature drop of 14.18.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0053,sensor_fault,bias,temperature,42189099999,,2022-03-23T18:00:00Z,2022-03-24T18:00:00Z,9,26083,Constant temperature bias of -3.66 across a contiguous episode.,india,operational,26083,low,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0054,sensor_fault,duplicate_packet,communication,43021099999,,2022-10-28T02:30:00Z,2022-10-28T03:30:00Z,3,26083,Selected station records are emitted twice by the replay engine.,india,operational,26083,medium,duplicate
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0055,sensor_fault,unit_error,temperature,43245099999,,2022-07-28T15:00:00Z,2022-07-28T15:00:00Z,1,26083,Celsius temperature is interpreted and emitted as Fahrenheit.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0056,sensor_fault,timestamp_error,timestamp,42361099999,,2022-04-15T06:00:00Z,2022-04-15T06:00:00Z,1,26083,Selected timestamps are shifted by -7200 seconds.,india,operational,26083,medium,timestamp_shift
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0057,sensor_fault,timestamp_error,timestamp,42189099999,,2022-03-12T12:00:00Z,2022-03-12T15:00:00Z,2,26083,Selected timestamps are shifted by -7200 seconds.,india,operational,26083,medium,timestamp_shift
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0058,sensor_fault,frozen_sensor,humidity,42348099999,,2022-12-31T18:00:00Z,2022-12-31T23:30:00Z,12,26083,Humidity frozen at 53.60 for the episode.,india,operational,26083,high,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0059,sensor_fault,sudden_drop,temperature,42181099999,,2022-07-13T06:00:00Z,2022-07-13T06:00:00Z,1,26083,Single-reading temperature drop of 8.09.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0060,sensor_fault,multi_sensor_failure,"temperature,pressure,humidity",42189099999,,2022-04-21T03:00:00Z,2022-04-22T06:00:00Z,10,26083,All primary sensors remain constant across the episode.,india,operational,26083,high,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0061,sensor_fault,duplicate_packet,communication,43321099999,,2022-11-10T17:30:00Z,2022-11-10T17:30:00Z,1,26083,Selected station records are emitted twice by the replay engine.,india,operational,26083,high,duplicate
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0062,sensor_fault,noise,temperature,42348099999,,2022-07-31T03:00:00Z,2022-07-31T18:30:00Z,32,26083,Excessive zero-mean temperature noise with sigma 7.15.,india,operational,26083,low,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0063,sensor_fault,noise,temperature,43279099999,,2022-07-27T06:30:00Z,2022-07-27T18:00:00Z,24,26083,Excessive zero-mean temperature noise with sigma 6.71.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0064,sensor_fault,multi_sensor_failure,"temperature,pressure,humidity",43128099999,,2022-01-29T11:30:00Z,2022-01-30T13:30:00Z,38,26083,All primary sensors remain constant across the episode.,india,operational,26083,medium,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-FLT-0065,sensor_fault,noise,temperature,42361099999,,2022-09-20T09:00:00Z,2022-09-21T00:00:00Z,6,26083,Excessive zero-mean temperature noise with sigma 4.14.,india,operational,26083,high,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0066,genuine_weather_scenario,regional_temperature_event,temperature,"42705699999,43284099999,43295099999,43302599999,43321099999",,2022-10-04T11:30:00Z,2022-10-05T12:00:00Z,191,26083,Coherent regional temperature rise peaking near 6.40 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0067,genuine_weather_scenario,regional_temperature_event,temperature,"42705699999,43284099999,43295099999,43302599999,43321099999",,2022-04-14T18:00:00Z,2022-04-16T03:30:00Z,248,26083,Coherent regional temperature rise peaking near 6.44 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0068,genuine_weather_scenario,regional_temperature_event,temperature,"43245099999,43275099999,43278099999,43279099999,43329099999",,2022-10-21T03:00:00Z,2022-10-21T23:00:00Z,64,26083,Coherent regional temperature rise peaking near 5.58 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0069,genuine_weather_scenario,regional_temperature_event,temperature,"43245099999,43275099999,43278099999,43279099999,43329099999",,2022-11-27T20:30:00Z,2022-11-28T09:00:00Z,44,26083,Coherent regional temperature rise peaking near 3.27 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0070,genuine_weather_scenario,regional_temperature_event,temperature,"42181099999,42182099999,42189099999,42348099999,42361099999",,2022-02-15T04:30:00Z,2022-02-16T04:30:00Z,143,26083,Coherent regional temperature rise peaking near 6.27 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0071,genuine_weather_scenario,regional_temperature_event,temperature,"43021099999,43128099999,43128599999,43181099999,43213099999",,2022-08-03T10:00:00Z,2022-08-04T07:00:00Z,119,26083,Coherent regional temperature rise peaking near 7.94 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0072,genuine_weather_scenario,regional_temperature_event,temperature,"43245099999,43275099999,43278099999,43279099999,43329099999",,2022-08-15T07:00:00Z,2022-08-16T11:30:00Z,89,26083,Coherent regional temperature rise peaking near 7.76 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0073,genuine_weather_scenario,regional_temperature_event,temperature,"42705699999,43284099999,43295099999,43302599999,43321099999",,2022-09-22T03:00:00Z,2022-09-22T22:00:00Z,149,26083,Coherent regional temperature rise peaking near 3.42 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0074,genuine_weather_scenario,regional_temperature_event,temperature,"43021099999,43128099999,43128599999,43181099999,43213099999",,2022-09-01T22:00:00Z,2022-09-02T13:30:00Z,97,26083,Coherent regional temperature rise peaking near 5.81 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0075,genuine_weather_scenario,regional_temperature_event,temperature,"43245099999,43275099999,43278099999,43279099999,43329099999",,2022-11-25T00:00:00Z,2022-11-26T04:30:00Z,91,26083,Coherent regional temperature rise peaking near 6.13 °C across 5 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0076,genuine_weather_scenario,regional_temperature_event,temperature,"43128099999,43128599999,43181099999,43213099999",,2022-10-06T09:30:00Z,2022-10-06T23:30:00Z,54,26083,Coherent regional temperature rise peaking near 7.40 °C across 4 stations.,india,operational,26083,event,emit
india_operational_s26083_train,train,INDIA_OPERATIONAL_S26083_TRAIN-WX-0077,genuine_weather_scenario,regional_temperature_event,temperature,"43021099999,43128099999,43128599999,43181099999,43213099999",,2022-02-15T15:00:00Z,2022-02-16T20:00:00Z,156,26083,Coherent regional temperature rise peaking near 7.17 °C across 5 stations.,india,operational,26083,event,emit
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0001,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-09-10T12:00:00+00:00,2022-09-11T15:00:00+00:00,81,26083,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0002,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-05-01T02:00:00+00:00,2022-05-02T01:00:00+00:00,69,26083,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0003,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-02-05T03:00:00+00:00,2022-02-05T21:00:00+00:00,53,26083,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0004,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-02-17T20:00:00+00:00,2022-02-18T12:00:00+00:00,48,26083,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0005,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-07-16T01:00:00+00:00,2022-07-17T00:00:00+00:00,70,26083,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0006,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-11-20T19:00:00+00:00,2022-11-21T09:00:00+00:00,42,26083,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0007,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-11-12T13:00:00+00:00,2022-11-13T18:00:00+00:00,88,26083,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0008,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-03-16T07:00:00+00:00,2022-03-17T02:00:00+00:00,58,26083,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0009,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-06-26T17:00:00+00:00,2022-06-27T19:00:00+00:00,77,26083,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0010,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-07-26T21:00:00+00:00,2022-07-27T09:00:00+00:00,36,26083,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0011,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-10-04T19:00:00+00:00,2022-10-05T22:00:00+00:00,66,26083,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0012,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-03987",dwd_dwd_east_continental,2022-04-24T20:00:00+00:00,2022-04-25T21:00:00+00:00,75,26083,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0013,sensor_fault,bias,temperature,DWD-01048,dwd_dwd_east_continental,2022-02-01T05:00:00+00:00,2022-02-02T09:00:00+00:00,29,26083,bias applied to one temperature sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0014,sensor_fault,bias,pressure,DWD-00433,dwd_dwd_east_continental,2022-07-10T17:00:00+00:00,2022-07-11T01:00:00+00:00,9,26083,bias applied to one pressure sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0015,sensor_fault,bias,temperature,DWD-01048,dwd_dwd_east_continental,2022-08-23T14:00:00+00:00,2022-08-25T17:00:00+00:00,52,26083,bias applied to one temperature sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0016,sensor_fault,bias,temperature,DWD-01048,dwd_dwd_east_continental,2022-01-11T02:00:00+00:00,2022-01-12T23:00:00+00:00,46,26083,bias applied to one temperature sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0017,sensor_fault,drift,pressure,DWD-01048,dwd_dwd_east_continental,2022-03-13T03:00:00+00:00,2022-03-13T21:00:00+00:00,19,26083,drift applied to one pressure sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0018,sensor_fault,drift,humidity,DWD-01048,dwd_dwd_east_continental,2022-01-27T20:00:00+00:00,2022-01-28T13:00:00+00:00,18,26083,drift applied to one humidity sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0019,sensor_fault,drift,temperature,DWD-00433,dwd_dwd_east_continental,2022-02-27T05:00:00+00:00,2022-02-28T09:00:00+00:00,29,26083,drift applied to one temperature sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0020,sensor_fault,drift,pressure,DWD-00433,dwd_dwd_east_continental,2022-01-21T15:00:00+00:00,2022-01-22T18:00:00+00:00,28,26083,drift applied to one pressure sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0021,sensor_fault,frozen_sensor,pressure,DWD-01048,dwd_dwd_east_continental,2022-05-28T23:00:00+00:00,2022-05-30T09:00:00+00:00,35,26083,frozen_sensor applied to one pressure sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0022,sensor_fault,frozen_sensor,humidity,DWD-01048,dwd_dwd_east_continental,2022-08-21T05:00:00+00:00,2022-08-21T22:00:00+00:00,18,26083,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0023,sensor_fault,frozen_sensor,pressure,DWD-00433,dwd_dwd_east_continental,2022-01-29T18:00:00+00:00,2022-01-31T23:00:00+00:00,54,26083,frozen_sensor applied to one pressure sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0024,sensor_fault,frozen_sensor,temperature,DWD-03987,dwd_dwd_east_continental,2022-05-22T08:00:00+00:00,2022-05-24T09:00:00+00:00,50,26083,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0025,sensor_fault,spike,pressure,DWD-03987,dwd_dwd_east_continental,2022-06-19T12:00:00+00:00,2022-06-19T12:00:00+00:00,1,26083,spike applied to one pressure sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0026,sensor_fault,spike,pressure,DWD-00433,dwd_dwd_east_continental,2022-09-27T22:00:00+00:00,2022-09-27T22:00:00+00:00,1,26083,spike applied to one pressure sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0027,sensor_fault,spike,pressure,DWD-01048,dwd_dwd_east_continental,2022-03-20T11:00:00+00:00,2022-03-20T11:00:00+00:00,1,26083,spike applied to one pressure sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0028,sensor_fault,spike,humidity,DWD-03987,dwd_dwd_east_continental,2022-12-02T21:00:00+00:00,2022-12-02T21:00:00+00:00,1,26083,spike applied to one humidity sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0029,sensor_fault,noise,humidity,DWD-00433,dwd_dwd_east_continental,2022-09-08T05:00:00+00:00,2022-09-09T06:00:00+00:00,26,26083,noise applied to one humidity sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0030,sensor_fault,noise,humidity,DWD-01048,dwd_dwd_east_continental,2022-10-31T14:00:00+00:00,2022-11-02T09:00:00+00:00,44,26083,noise applied to one humidity sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0031,sensor_fault,noise,temperature,DWD-00433,dwd_dwd_east_continental,2022-12-04T00:00:00+00:00,2022-12-05T00:00:00+00:00,25,26083,noise applied to one temperature sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-FLT-0032,sensor_fault,noise,temperature,DWD-03987,dwd_dwd_east_continental,2022-12-16T16:00:00+00:00,2022-12-17T07:00:00+00:00,16,26083,noise applied to one temperature sensor with a low-to-moderate severity ladder.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0033,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271",dwd_dwd_north_coastal,2022-03-13T21:00:00+00:00,2022-03-14T21:00:00+00:00,71,26083,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0034,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271",dwd_dwd_north_coastal,2022-06-10T10:00:00+00:00,2022-06-11T14:00:00+00:00,84,26083,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0035,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271",dwd_dwd_north_coastal,2022-05-26T00:00:00+00:00,2022-05-27T05:00:00+00:00,87,26083,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
dwd_meteorological_s26083_train,train,DWD_METEOROLOGICAL_S26083_TRAIN-I8-WX-0036,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271",dwd_dwd_north_coastal,2022-02-23T20:00:00+00:00,2022-02-24T22:00:00+00:00,79,26083,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,dwd,meteorological,26083,,
